"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene_symbol"
"Sdf2",2.37894035547467e-32,0.413284620532086,0.641,0.451,6.66055720725797e-28,"Sdf2"
"Uhmk1",2.39443698493764e-32,0.337386316335797,0.518,0.308,6.7039446704284e-28,"Uhmk1"
"Cpne2",2.45912388641642e-32,0.294744147543394,0.444,0.246,6.88505505718868e-28,"Cpne2"
"Rab36",2.4902092847893e-32,0.256185343172316,0.332,0.161,6.97208795555308e-28,"Rab36"
"Tbpl1",2.51427121558157e-32,0.321318793844995,0.482,0.283,7.03945654938529e-28,"Tbpl1"
"Camkk2",2.5341358988196e-32,0.289503254179331,0.384,0.199,7.09507368951513e-28,"Camkk2"
"Mgea5",2.55049911434612e-32,0.367214581935542,0.603,0.406,7.14088742034626e-28,"Mgea5"
"Cdc123",2.62259039332056e-32,0.435402634229929,0.68,0.504,7.34272858321891e-28,"Cdc123"
"Dnajb14",2.68102312090885e-32,0.388719579650158,0.685,0.487,7.5063285339206e-28,"Dnajb14"
"Sdr39u1",2.72354175286526e-32,0.280843654510928,0.361,0.183,7.62537219967216e-28,"Sdr39u1"
"Pgm2",2.76813532653631e-32,0.341415661728121,0.47,0.271,7.75022528723635e-28,"Pgm2"
"Slc35f4",2.79655619213062e-32,0.229250888195469,0.269,0.117,7.8297980267273e-28,"Slc35f4"
"Sec23a",2.84864936342119e-32,0.317229426404965,0.507,0.301,7.97564848770666e-28,"Sec23a"
"Sgtb",3.14270900030672e-32,0.292446849018032,0.385,0.198,8.79895665905876e-28,"Sgtb"
"Adprh",3.39208360820737e-32,0.406208279775008,0.67,0.493,9.49715568625899e-28,"Adprh"
"Mea1",3.40299216734842e-32,0.42242909402459,0.586,0.399,9.5276974701421e-28,"Mea1"
"Psmb2",3.45850826170558e-32,0.439354054492704,0.858,0.731,9.68313143112327e-28,"Psmb2"
"Ndfip2",3.62759569710604e-32,0.440514684318448,0.775,0.622,1.01565424327575e-27,"Ndfip2"
"Atp5g2",4.19152681478094e-32,0.455544047194059,0.828,0.718,1.17354367760237e-27,"Atp5g2"
"Polr2f",4.21104318211703e-32,0.433770207284994,0.706,0.546,1.17900787012913e-27,"Polr2f"
"Tmod2",4.22883551491131e-32,0.408948476501428,0.802,0.619,1.18398936746487e-27,"Tmod2"
"Cplx2",4.27336721770909e-32,0.357128291623565,0.595,0.368,1.19645735361419e-27,"Cplx2"
"Mpc2",4.29111536683896e-32,0.436257834679598,0.817,0.679,1.20142648040757e-27,"Mpc2"
"Psma4",4.43746409989211e-32,0.431967954150098,0.764,0.607,1.24240119868779e-27,"Psma4"
"Ccnt2",4.7964722682205e-32,0.361812508745287,0.694,0.494,1.34291630565638e-27,"Ccnt2"
"Rpl7",4.86867794438194e-32,0.525075236340607,0.874,0.806,1.36313245086806e-27,"Rpl7"
"Cct5",4.89405429894841e-32,0.492699743959163,0.755,0.626,1.37023732261958e-27,"Cct5"
"Zmynd11",4.96786899495511e-32,0.357490404792465,0.673,0.479,1.39090396120753e-27,"Zmynd11"
"St13",5.37514338143397e-32,0.510301324579418,0.787,0.667,1.50493264393388e-27,"St13"
"Ncald",5.69914144953884e-32,0.529095650905182,0.674,0.479,1.59564562304189e-27,"Ncald"
"Pds5b",5.70704702476206e-32,0.392869478868414,0.595,0.393,1.59785902599288e-27,"Pds5b"
"Ankrd17",5.71196534092809e-32,0.371752940884416,0.642,0.439,1.59923605615305e-27,"Ankrd17"
"Nolc1",6.02905160882184e-32,0.363085246866022,0.537,0.342,1.68801386943794e-27,"Nolc1"
"Mrpl49",6.21887489762978e-32,0.302550735948588,0.419,0.232,1.74116059383839e-27,"Mrpl49"
"Faap20",6.39530093730588e-32,0.315733647548155,0.422,0.236,1.7905563564269e-27,"Faap20"
"Mtx2",6.60595268618381e-32,0.352003923231026,0.626,0.419,1.84953463307774e-27,"Mtx2"
"Parp6",6.90061241853829e-32,0.258911173554882,0.371,0.189,1.93203346494235e-27,"Parp6"
"Rwdd1",7.97117092596604e-32,0.415373982322201,0.689,0.52,2.23176843585197e-27,"Rwdd1"
"Txn2",8.0291137885885e-32,0.396452708273356,0.74,0.554,2.24799127852901e-27,"Txn2"
"Eif3h",8.33874928588475e-32,0.477960336125913,0.775,0.655,2.33468302506201e-27,"Eif3h"
"Ypel5",8.34658662764092e-32,0.365587503077097,0.524,0.327,2.3368773240069e-27,"Ypel5"
"Aida",8.52586331329926e-32,0.380706154075266,0.505,0.315,2.38707121045753e-27,"Aida"
"Clip4",8.79653747917485e-32,0.291523591790608,0.387,0.206,2.46285456341938e-27,"Clip4"
"Gabra5",8.92287068271481e-32,0.327421968922828,0.382,0.2,2.49822533374649e-27,"Gabra5"
"Safb",8.98198068406836e-32,0.357039127680811,0.67,0.484,2.51477495192546e-27,"Safb"
"Rps10",9.22286730900739e-32,0.530500695300485,0.837,0.729,2.58221838917589e-27,"Rps10"
"Them4",9.49002805215766e-32,0.301373386986092,0.419,0.232,2.6570180540431e-27,"Them4"
"2610524H06Rik",9.95352666349474e-32,0.311919100752698,0.467,0.268,2.78678839524526e-27,"2610524H06Rik"
"Tbl1x",1.10482620224325e-31,0.3372211178668,0.519,0.316,3.09329240104066e-27,"Tbl1x"
"Fam76a",1.16529033401629e-31,0.390559498045294,0.621,0.431,3.2625798771788e-27,"Fam76a"
"Tbcb",1.20712276586051e-31,0.516245921081683,0.734,0.607,3.37970231985625e-27,"Tbcb"
"Lhfpl5",1.23801312398218e-31,0.305240188621415,0.327,0.16,3.46618914452531e-27,"Lhfpl5"
"Adgrl1",1.25510651733499e-31,0.329243023834719,0.581,0.37,3.5140472272345e-27,"Adgrl1"
"Kcnk2",1.27914311237256e-31,0.416523036984513,0.495,0.297,3.5813448860207e-27,"Kcnk2"
"Cacna1e",1.31939685884538e-31,0.350272175750131,0.498,0.294,3.69404732539529e-27,"Cacna1e"
"Wac",1.32626424386632e-31,0.368665310176769,0.644,0.447,3.71327462997692e-27,"Wac"
"Tox2",1.36020202207281e-31,0.363790530102583,0.444,0.252,3.80829362139944e-27,"Tox2"
"Epn1",1.40176932190466e-31,0.374098150897107,0.613,0.421,3.92467374746866e-27,"Epn1"
"Cct4",1.40205955412952e-31,0.422759959876524,0.756,0.588,3.92548633965183e-27,"Cct4"
"Ankrd46",1.45553752535339e-31,0.393209537536404,0.626,0.426,4.07521396348441e-27,"Ankrd46"
"Cops2",1.59300908477903e-31,0.359870899632559,0.616,0.419,4.46010683556434e-27,"Cops2"
"Clvs2",1.69068880135675e-31,0.262086427319616,0.324,0.157,4.73359050603864e-27,"Clvs2"
"Klhl9",1.80642586267863e-31,0.346929537861787,0.648,0.446,5.05763113032763e-27,"Klhl9"
"Ndufb11",1.85382739320035e-31,0.432124170036943,0.869,0.758,5.19034593548235e-27,"Ndufb11"
"Hdhd2",1.8735277452468e-31,0.399092158013408,0.723,0.528,5.24550298114199e-27,"Hdhd2"
"Vat1",1.97030449476586e-31,0.499631447674248,0.604,0.42,5.51645852444545e-27,"Vat1"
"Apmap",2.020478026649e-31,0.306569863483675,0.49,0.29,5.65693437901187e-27,"Apmap"
"Bicd1",2.02719437055366e-31,0.353013965063511,0.664,0.456,5.67573879867614e-27,"Bicd1"
"Ppfia2",2.12078333682396e-31,0.3292951547634,0.46,0.263,5.93776918643972e-27,"Ppfia2"
"Extl2",2.13812264561034e-31,0.378830145829451,0.551,0.362,5.98631578317983e-27,"Extl2"
"Maged2",2.22699328609857e-31,0.422305289671402,0.589,0.392,6.23513580241876e-27,"Maged2"
"Zfp330",2.43674670929665e-31,0.307685083933576,0.393,0.213,6.82240343668876e-27,"Zfp330"
"Wbp2",2.48126958532103e-31,0.412172215633344,0.86,0.725,6.94705858498181e-27,"Wbp2"
"Gas7",2.60226005900438e-31,0.459187286853138,0.679,0.483,7.28580771320046e-27,"Gas7"
"Mien1",2.63822005054431e-31,0.406694675062594,0.735,0.566,7.38648849751395e-27,"Mien1"
"Grid2",2.70529349932471e-31,0.310528336432451,0.428,0.239,7.57428073940933e-27,"Grid2"
"Tomm22",2.86264910223636e-31,0.408895625119271,0.721,0.547,8.01484495644136e-27,"Tomm22"
"2410002F23Rik",2.90815340228245e-31,0.333452189069488,0.545,0.342,8.14224789571039e-27,"2410002F23Rik"
"Dcaf8",2.9877774638099e-31,0.351036038855223,0.636,0.436,8.36517934317496e-27,"Dcaf8"
"0610010F05Rik",3.20595529805723e-31,0.327289066777837,0.463,0.271,8.97603364350063e-27,"0610010F05Rik"
"Ccdc127",3.35135042657823e-31,0.342250461810682,0.533,0.334,9.38311092433374e-27,"Ccdc127"
"Gabrg1",3.64644798426149e-31,0.362629582165107,0.513,0.305,1.02093250663353e-26,"Gabrg1"
"Nub1",3.6655102077293e-31,0.37995972319499,0.548,0.357,1.02626954796005e-26,"Nub1"
"Slc7a4",3.70245971247061e-31,0.275782256017489,0.373,0.194,1.03661467029752e-26,"Slc7a4"
"Plcb4",3.7368167306454e-31,0.351458282323077,0.432,0.243,1.0462339482461e-26,"Plcb4"
"Arl16",3.76488710823767e-31,0.309907868826064,0.412,0.228,1.05409309256438e-26,"Arl16"
"Kpna3",3.99319404654458e-31,0.327967926173144,0.572,0.371,1.11801446915155e-26,"Kpna3"
"Crbn",4.14493497726078e-31,0.381592106792462,0.504,0.316,1.16049889493347e-26,"Crbn"
"Adgrl3",4.16005791254349e-31,0.369858952412485,0.606,0.402,1.16473301435393e-26,"Adgrl3"
"Dpf1",4.20717683940561e-31,0.258071065248994,0.355,0.179,1.17792537149678e-26,"Dpf1"
"B4galnt1",4.20824316863415e-31,0.284130425409557,0.397,0.213,1.17822392235419e-26,"B4galnt1"
"Cox6a1",4.35800668205929e-31,0.492823313231714,0.924,0.884,1.22015471084296e-26,"Cox6a1"
"Rabgap1",4.41084468651161e-31,0.33327314324905,0.6,0.394,1.23494829532952e-26,"Rabgap1"
"Phax",4.50768204811533e-31,0.399401044058621,0.638,0.447,1.26206081983133e-26,"Phax"
"Slbp",4.6353237427288e-31,0.394278511645371,0.584,0.393,1.29779794148921e-26,"Slbp"
"Pcbd1",4.65032182366263e-31,0.491483024810472,0.464,0.279,1.30199710418906e-26,"Pcbd1"
"Tm9sf4",4.65295159684758e-31,0.33660425095867,0.516,0.316,1.30273338808539e-26,"Tm9sf4"
"Sf3b6",4.81879588010334e-31,0.427279846640501,0.732,0.574,1.34916647051133e-26,"Sf3b6"
"Uchl3",4.90428173608806e-31,0.352591609614716,0.638,0.434,1.37310080046994e-26,"Uchl3"
"Tspan3",4.91234332540286e-31,0.422736060857509,0.939,0.855,1.37535788424629e-26,"Tspan3"
"Fam32a",4.92354306314334e-31,0.400895557201503,0.604,0.41,1.37849358681887e-26,"Fam32a"
"Rps14",4.93860496968963e-31,0.58426202191247,0.963,0.928,1.3827106194137e-26,"Rps14"
"Eid2b",4.96740891795616e-31,0.283573769994117,0.35,0.181,1.39077514884937e-26,"Eid2b"
"Phip",5.62311195581727e-31,0.364940435493319,0.659,0.462,1.57435888538972e-26,"Phip"
"Senp7",5.64150643963266e-31,0.31923406250359,0.514,0.318,1.57950897296835e-26,"Senp7"
"Kcnd2",5.76762421529429e-31,0.329910551491438,0.451,0.26,1.6148194277981e-26,"Kcnd2"
"Csnk1a1",5.92098064581926e-31,0.410679561104187,0.903,0.803,1.65775616121648e-26,"Csnk1a1"
"Pdxk",5.9426135684077e-31,0.360418637262343,0.589,0.39,1.66381294688279e-26,"Pdxk"
"Copz1",5.99958099270339e-31,0.355244311803982,0.621,0.423,1.67976268633709e-26,"Copz1"
"Wasf1",6.08547804472033e-31,0.395129149778868,0.594,0.39,1.7038121429608e-26,"Wasf1"
"Rps18",6.24868898625007e-31,0.49775621297888,0.928,0.894,1.7495079423703e-26,"Rps18"
"Tmem255a",6.56508832558442e-31,0.417493911240579,0.543,0.341,1.83809342939712e-26,"Tmem255a"
"Slc16a11",7.20894776518759e-31,0.265685787480105,0.402,0.213,2.01836119529722e-26,"Slc16a11"
"Hsdl1",7.21500964973329e-31,0.294635442496133,0.454,0.26,2.02005840173233e-26,"Hsdl1"
"Dbn1",7.33026085452485e-31,0.34213704927229,0.554,0.348,2.05232643404987e-26,"Dbn1"
"Gpx1",7.49702755640416e-31,0.413078112545078,0.601,0.409,2.09901777524204e-26,"Gpx1"
"Mrps15",7.63697490632401e-31,0.389742624215848,0.592,0.399,2.1382002342726e-26,"Mrps15"
"Rps17",7.92532003342063e-31,0.497641031351583,0.895,0.819,2.21893110295711e-26,"Rps17"
"Emc10",7.93424897887628e-31,0.445563339808626,0.872,0.766,2.22143102910578e-26,"Emc10"
"Nktr",7.98105472371332e-31,0.393652810339816,0.781,0.62,2.23453570154525e-26,"Nktr"
"Kpna4",9.02351423143312e-31,0.312674494076157,0.454,0.265,2.52640351451664e-26,"Kpna4"
"D3Ertd751e",9.02549528512196e-31,0.329822068598617,0.443,0.255,2.52695816992845e-26,"D3Ertd751e"
"Rpl18a",9.21364414281185e-31,0.493431333491704,0.957,0.934,2.57963608710446e-26,"Rpl18a"
"Nudt19",9.43857808260988e-31,0.350968881420373,0.549,0.353,2.64261309156911e-26,"Nudt19"
"Rbmxl1",9.59983064602352e-31,0.366250812083841,0.591,0.395,2.68776058427366e-26,"Rbmxl1"
"Dnajc10",9.64592567055549e-31,0.370673186331993,0.551,0.36,2.70066626924213e-26,"Dnajc10"
"Fundc1",1.03884880666734e-30,0.39482338094192,0.588,0.399,2.90856888890722e-26,"Fundc1"
"Akap5",1.05602582109473e-30,0.326554074018773,0.298,0.141,2.95666109390101e-26,"Akap5"
"Psd3",1.05675960438846e-30,0.394662049034127,0.568,0.372,2.9587155403668e-26,"Psd3"
"Exoc3",1.07853665498798e-30,0.376640640979504,0.63,0.437,3.01968692663534e-26,"Exoc3"
"Ctdspl2",1.11226837304754e-30,0.299488332280436,0.455,0.265,3.11412899085851e-26,"Ctdspl2"
"Wsb1",1.11243072119773e-30,0.342850563726012,0.632,0.421,3.11458353320941e-26,"Wsb1"
"Btf3",1.16507013698426e-30,0.450274596399067,0.878,0.797,3.26196336952852e-26,"Btf3"
"Dynlt3",1.18409541105916e-30,0.448091685191088,0.668,0.498,3.31523033188343e-26,"Dynlt3"
"Disp2",1.18486399778944e-30,0.383822483893208,0.597,0.382,3.31738222101088e-26,"Disp2"
"Sugt1",1.19572557367337e-30,0.336775612121169,0.574,0.382,3.3477924611707e-26,"Sugt1"
"Fh1",1.22314106681009e-30,0.321827792659918,0.542,0.345,3.42455035885489e-26,"Fh1"
"Rps4x",1.24475182500281e-30,0.587078682601321,0.887,0.821,3.48505615964287e-26,"Rps4x"
"Taz",1.31503401845093e-30,0.345478261338165,0.568,0.374,3.68183224485892e-26,"Taz"
"Huwe1",1.32383108356984e-30,0.356763154635302,0.689,0.501,3.70646226777884e-26,"Huwe1"
"Cdh2",1.33566444014008e-30,0.407578955320538,0.641,0.448,3.73959329950419e-26,"Cdh2"
"Oxct1",1.36873509742352e-30,0.376991557982331,0.699,0.52,3.83218452576637e-26,"Oxct1"
"Nebl",1.40511011974302e-30,0.31786156511427,0.524,0.314,3.93402731325651e-26,"Nebl"
"Usp22",1.46576205368986e-30,0.358454812176855,0.679,0.476,4.10384059792087e-26,"Usp22"
"Fundc2",1.47625321602652e-30,0.381609031427017,0.586,0.394,4.13321375423105e-26,"Fundc2"
"Sdhd",1.47727344627564e-30,0.374340381617117,0.594,0.404,4.13607019488253e-26,"Sdhd"
"Mrpl57",1.48161035783692e-30,0.391980034619955,0.619,0.433,4.14821267987181e-26,"Mrpl57"
"Enpp5",1.60556863309362e-30,0.386783114561859,0.715,0.527,4.49527105893553e-26,"Enpp5"
"Arf4",1.60591931247022e-30,0.382563476860886,0.791,0.638,4.49625289105412e-26,"Arf4"
"Csde1",1.6211153700689e-30,0.406444724513351,0.776,0.616,4.53879881311891e-26,"Csde1"
"Hmgn3",1.67373351083524e-30,0.372875823967622,0.752,0.58,4.68611908363651e-26,"Hmgn3"
"Mrps17",1.73085679635415e-30,0.400445445797141,0.656,0.469,4.84605285843236e-26,"Mrps17"
"Mocs2",1.75359416257012e-30,0.370351502373736,0.612,0.418,4.90971293636381e-26,"Mocs2"
"Sgsm1",1.76947290996803e-30,0.2730040840571,0.388,0.206,4.95417025332848e-26,"Sgsm1"
"Dgke",1.87454451702383e-30,0.248316601587203,0.367,0.189,5.24834973876332e-26,"Dgke"
"Ccdc148",1.8769680747834e-30,0.247673922420093,0.336,0.166,5.25513521577856e-26,"Ccdc148"
"Afg3l2",1.90541143595338e-30,0.264706336660191,0.417,0.227,5.33477093838227e-26,"Afg3l2"
"Znhit3",2.06606040186796e-30,0.305177215137207,0.496,0.297,5.78455591314992e-26,"Znhit3"
"Bag4",2.09232292692333e-30,0.349869975415843,0.51,0.317,5.85808573079994e-26,"Bag4"
"Adrm1",2.10809088793261e-30,0.383428323051621,0.709,0.528,5.90223286803372e-26,"Adrm1"
"Pqbp1",2.27393665917423e-30,0.406561427199505,0.598,0.418,6.366567858356e-26,"Pqbp1"
"Jakmip2",2.30789118408515e-30,0.292724343910828,0.434,0.246,6.4616337372016e-26,"Jakmip2"
"Dlg4",2.36864854961573e-30,0.339092691081752,0.568,0.36,6.63174220921411e-26,"Dlg4"
"Il34",2.37292623495184e-30,0.217606983755044,0.269,0.121,6.64371887261817e-26,"Il34"
"Dcun1d4",2.4583914487311e-30,0.296344568292949,0.492,0.29,6.88300437815734e-26,"Dcun1d4"
"Sra1",2.50256979015905e-30,0.390856470930076,0.656,0.472,7.00669489848731e-26,"Sra1"
"Nmnat2",2.53168707721542e-30,0.272159995977149,0.406,0.22,7.08821747878774e-26,"Nmnat2"
"Rpl4",2.63938347355663e-30,0.537382478619063,0.89,0.846,7.38974584926386e-26,"Rpl4"
"Dennd5b",2.75869267407071e-30,0.315204296438125,0.572,0.365,7.72378774886317e-26,"Dennd5b"
"Grm7",2.83348532374935e-30,0.326970817574953,0.4,0.22,7.93319220943343e-26,"Grm7"
"Ube2e2",2.89868487090191e-30,0.406070034560541,0.676,0.493,8.11573790155117e-26,"Ube2e2"
"Xpr1",2.8997316634064e-30,0.377188528997526,0.619,0.422,8.11866871120525e-26,"Xpr1"
"Agk",2.98699079413978e-30,0.285287170622246,0.432,0.242,8.36297682543255e-26,"Agk"
"Fbxl16",2.99695236175773e-30,0.303300945333317,0.479,0.279,8.39086722244928e-26,"Fbxl16"
"Txndc17",3.03555218309001e-30,0.456010442860903,0.659,0.492,8.49893900221541e-26,"Txndc17"
"Wtap",3.06650152952358e-30,0.359703587835887,0.53,0.336,8.58559098236012e-26,"Wtap"
"Nts",3.13849744363025e-30,1.05309239399029,0.356,0.189,8.78716514267598e-26,"Nts"
"Tmem57",3.13873762656277e-30,0.357104024077266,0.542,0.356,8.78783760685045e-26,"Tmem57"
"Smarca5",3.21534930940628e-30,0.397970685935065,0.823,0.667,9.00233499647571e-26,"Smarca5"
"Mrpl20",3.23817815784516e-30,0.426582104512639,0.75,0.59,9.06625120633488e-26,"Mrpl20"
"Zc3h14",3.23878424155895e-30,0.314432723240785,0.481,0.289,9.06794811951674e-26,"Zc3h14"
"Helz",3.27590536646108e-30,0.282945733888023,0.475,0.275,9.17187984501773e-26,"Helz"
"Pllp",3.36368443127734e-30,-0.999463482735594,0.187,0.383,9.41764367069029e-26,"Pllp"
"Fsd1",3.42958862652917e-30,0.311473346370682,0.54,0.337,9.60216223655637e-26,"Fsd1"
"Lztfl1",3.44369419848413e-30,0.332465869731822,0.589,0.386,9.64165501691585e-26,"Lztfl1"
"Gatm",3.4889464331535e-30,-1.34945433859902,0.312,0.489,9.76835222354317e-26,"Gatm"
"Izumo4",3.64935590920884e-30,0.290530153036485,0.437,0.248,1.02174666746029e-25,"Izumo4"
"Hnrnpdl",3.65896926218899e-30,0.37751908466591,0.817,0.681,1.02443821402767e-25,"Hnrnpdl"
"Cds2",4.04549491531874e-30,0.343962067326986,0.619,0.418,1.13265766639094e-25,"Cds2"
"Ppp2r2c",4.14360166579037e-30,0.349328566456126,0.639,0.432,1.16012559438799e-25,"Ppp2r2c"
"Osbpl8",4.69487751573914e-30,0.302370215538358,0.478,0.278,1.31447180685665e-25,"Osbpl8"
"Wasf3",4.70539996040256e-30,0.326012465431565,0.479,0.287,1.31741788091351e-25,"Wasf3"
"Anapc5",4.89280113255096e-30,0.363176288623768,0.741,0.543,1.36988646109162e-25,"Anapc5"
"Ccsap",4.98311509634164e-30,0.242349452024473,0.289,0.135,1.39517256467373e-25,"Ccsap"
"Fam81a",4.99542787025284e-30,0.316581418126207,0.294,0.141,1.39861989511339e-25,"Fam81a"
"Epm2aip1",5.20105706094688e-30,0.356074520995343,0.633,0.426,1.45619195592391e-25,"Epm2aip1"
"Noct",5.28218915326477e-30,0.256592136323081,0.399,0.214,1.47890731913107e-25,"Noct"
"Calb1",5.39706048074893e-30,0.738429351220993,0.578,0.382,1.51106899340009e-25,"Calb1"
"Immt",5.45174170308129e-30,0.386699650320235,0.703,0.521,1.5263786420287e-25,"Immt"
"Snrpg",5.4760427318507e-30,0.402590079651409,0.686,0.52,1.53318244406356e-25,"Snrpg"
"Farsb",5.51718412086955e-30,0.345342843838856,0.51,0.318,1.54470121016106e-25,"Farsb"
"Mapre2",5.58892653400043e-30,0.374184531870373,0.693,0.504,1.56478765098944e-25,"Mapre2"
"Wnk3",5.85174842755812e-30,0.308197163778067,0.414,0.233,1.63837252474772e-25,"Wnk3"
"Cops4",5.91516528305168e-30,0.417809230285193,0.642,0.472,1.65612797594881e-25,"Cops4"
"Phf20",5.9315221179997e-30,0.341129684696466,0.528,0.339,1.66070756259756e-25,"Phf20"
"Kmt2a",5.99843869311885e-30,0.364785296195429,0.578,0.383,1.67944286529942e-25,"Kmt2a"
"Dnajc30",6.13196833433445e-30,0.347003093927572,0.536,0.341,1.71682849424696e-25,"Dnajc30"
"Zfp938",6.63156607505172e-30,0.273918410754175,0.408,0.225,1.85670586969298e-25,"Zfp938"
"Rprml",6.66063979716252e-30,0.389539302524887,0.323,0.163,1.86484593040956e-25,"Rprml"
"Usp5",6.85280766734538e-30,0.357033010896918,0.621,0.43,1.91864909070336e-25,"Usp5"
"Arhgef15",7.08311636030053e-30,0.247097456374213,0.271,0.125,1.98313091855694e-25,"Arhgef15"
"Guf1",7.28285096789499e-30,0.305347725826874,0.425,0.242,2.03905261399124e-25,"Guf1"
"Flot1",7.32212023925237e-30,0.347783592695522,0.574,0.375,2.05004722458588e-25,"Flot1"
"RP23-231J2.1",7.35438506896894e-30,0.238161166170822,0.213,0.086,2.05908073160992e-25,"RP23-231J2.1"
"Cfap97",7.46042641758574e-30,0.295931794810989,0.438,0.25,2.08877018839566e-25,"Cfap97"
"Bcl11a",7.53450958049705e-30,0.385492722540648,0.402,0.221,2.10951199234756e-25,"Bcl11a"
"Ndufv1",7.68526304951934e-30,0.426015702563066,0.709,0.549,2.15171994860442e-25,"Ndufv1"
"Nckap1",7.89718026231607e-30,0.366722406274696,0.671,0.483,2.21105252984325e-25,"Nckap1"
"Mga",9.48507606811264e-30,0.342007715599447,0.559,0.358,2.65563159755018e-25,"Mga"
"Ndufs8",9.52686023267083e-30,0.458931793867976,0.723,0.585,2.66733032794318e-25,"Ndufs8"
"Abi2",9.60613638181656e-30,0.376949399540473,0.629,0.435,2.689526064181e-25,"Abi2"
"Fut9",9.61830219323886e-30,0.387427035850819,0.647,0.426,2.69293224806302e-25,"Fut9"
"Bad",9.70904464863261e-30,0.33454077052672,0.504,0.316,2.71833832072416e-25,"Bad"
"Prrt1",9.71038271698119e-30,0.325781413652538,0.516,0.321,2.71871295310039e-25,"Prrt1"
"Rapgef6",1.00298967850319e-29,0.320509225393728,0.481,0.292,2.80817050187324e-25,"Rapgef6"
"Plekhj1",1.01204781281389e-29,0.389867354131338,0.633,0.454,2.83353146631633e-25,"Plekhj1"
"Tle4",1.01994799055871e-29,0.461994573801352,0.565,0.383,2.85565038396629e-25,"Tle4"
"Lrp1b",1.03472101692086e-29,0.503926155966812,0.715,0.546,2.89701190317501e-25,"Lrp1b"
"Mrpl18",1.03672590946552e-29,0.362231910291075,0.636,0.437,2.90262520132156e-25,"Mrpl18"
"Herc3",1.06250800092826e-29,0.328198539937203,0.44,0.256,2.97480990099894e-25,"Herc3"
"Prune2",1.06945888591172e-29,0.38140428441184,0.492,0.299,2.99427098877564e-25,"Prune2"
"Pde10a",1.08390435949717e-29,0.34093380571247,0.451,0.254,3.03471542572018e-25,"Pde10a"
"Prkar2a",1.11144825932842e-29,0.309552787903451,0.498,0.3,3.1118328364677e-25,"Prkar2a"
"Srsf2",1.1325141977385e-29,0.41960408076741,0.851,0.729,3.17081325082824e-25,"Srsf2"
"Nefm",1.16672914301177e-29,0.273649164087528,0.332,0.165,3.26660825460436e-25,"Nefm"
"Dcx",1.27884694523158e-29,0.257362719585126,0.387,0.206,3.58051567725939e-25,"Dcx"
"Rab4a",1.35951865332175e-29,0.305836357228736,0.51,0.31,3.80638032557024e-25,"Rab4a"
"Mest",1.44814501055972e-29,0.274537642514482,0.329,0.165,4.05451640056509e-25,"Mest"
"Abhd16a",1.47032409898193e-29,0.333589293236807,0.623,0.427,4.1166134123296e-25,"Abhd16a"
"mt-Co3",1.47164599618889e-29,0.329905906004588,1,1,4.12031446012965e-25,"mt-Co3"
"Wdr89",1.49462046390686e-29,0.416265447897283,0.741,0.58,4.18463837484642e-25,"Wdr89"
"Actr3",1.5457017420467e-29,0.391603092430511,0.731,0.581,4.32765573738235e-25,"Actr3"
"Ssbp1",1.62185390907401e-29,0.335644162786469,0.537,0.347,4.54086657462541e-25,"Ssbp1"
"Abhd12",1.72864845532248e-29,0.366063324357512,0.752,0.59,4.83986994521189e-25,"Abhd12"
"Atad1",1.80630611618215e-29,0.418935978816926,0.674,0.517,5.05729586408678e-25,"Atad1"
"Kcnip1",1.81435456007166e-29,0.315241058867342,0.333,0.171,5.07982989728863e-25,"Kcnip1"
"Tmie",1.81676526686343e-29,0.307178996035487,0.353,0.183,5.08657939416422e-25,"Tmie"
"Phyhipl",1.87794738961209e-29,0.385448216821606,0.837,0.71,5.25787710143593e-25,"Phyhipl"
