"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene_symbol"
"Zfp719",0.0297312167012538,0.0892254643422111,0.123,0.064,1,"Zfp719"
"Slc4a7",0.0298170963422867,0.0961168950608734,0.185,0.109,1,"Slc4a7"
"Sgsm2",0.029836443426295,0.132554861081219,0.198,0.122,1,"Sgsm2"
"Fam189b",0.0298417963963351,0.0941751421966347,0.16,0.091,1,"Fam189b"
"Sdccag3",0.0299410214296096,0.146151489796745,0.407,0.297,1,"Sdccag3"
"Sco1",0.0299870139064248,0.10109062170758,0.111,0.056,1,"Sco1"
"Dmwd",0.0300213121285835,0.0851263435685122,0.346,0.233,1,"Dmwd"
"Ncoa5",0.0300310150476404,0.109918728310384,0.173,0.101,1,"Ncoa5"
"A330102I10Rik",0.0300705571761951,0.125907466745022,0.136,0.074,1,"A330102I10Rik"
"Dnttip2",0.0301146299293728,0.164674884647896,0.395,0.294,1,"Dnttip2"
"Ctsd",0.0301534262382477,0.0483885753640922,0.667,0.625,1,"Ctsd"
"2700094K13Rik",0.0302018640384005,0.205915234151928,0.469,0.371,1,"2700094K13Rik"
"1700001L19Rik",0.030234338853402,0.161953789050326,0.272,0.177,1,"1700001L19Rik"
"Slc17a5",0.0302717592045624,0.0950314879754481,0.21,0.128,1,"Slc17a5"
"Ngly1",0.030271820528761,0.134990823334291,0.259,0.168,1,"Ngly1"
"Lrrc41",0.030337534781401,0.15396829579283,0.272,0.183,1,"Lrrc41"
"Ythdf1",0.0303389865797583,0.120776484280845,0.235,0.15,1,"Ythdf1"
"Wbp1",0.030361714071862,0.148541232972958,0.284,0.191,1,"Wbp1"
"Mkrn2",0.030370070940111,0.154719044704428,0.296,0.204,1,"Mkrn2"
"Dnajc10",0.0304102335311802,0.130808871175927,0.469,0.364,1,"Dnajc10"
"Wdr19",0.0304154438159934,0.0727225100902022,0.123,0.064,1,"Wdr19"
"Gm16586",0.0304198809160421,0.118683647161442,0.235,0.148,1,"Gm16586"
"Gzf1",0.0304456508319022,0.104991719142125,0.259,0.167,1,"Gzf1"
"Vamp1",0.0304475657323901,0.0559566824260699,0.235,0.144,1,"Vamp1"
"Zfr2",0.0304575044224839,0.11745011797981,0.222,0.14,1,"Zfr2"
"C330006A16Rik",0.0304884109280356,0.253233842391964,0.247,0.17,1,"C330006A16Rik"
"1700037C18Rik",0.0304921765208174,0.0862851587303983,0.123,0.064,1,"1700037C18Rik"
"Bcdin3d",0.0305214597719193,0.085279665180722,0.111,0.056,1,"Bcdin3d"
"Fam135a",0.030524615738352,0.146468097049485,0.235,0.152,1,"Fam135a"
"Chst12",0.0305621899798216,0.15622444912289,0.259,0.173,1,"Chst12"
"Trp53rka",0.0306757705054958,0.141465367898553,0.235,0.152,1,"Trp53rka"
"Glmn",0.0307500711153084,0.179016783950879,0.321,0.227,1,"Glmn"
"Akt2",0.0307511777099111,0.0954796252520862,0.16,0.091,1,"Akt2"
"Mettl16",0.0308044716759277,0.206703627450758,0.383,0.279,1,"Mettl16"
"Glo1",0.0308119877614315,0.241558919964878,0.642,0.544,1,"Glo1"
"Camkk1",0.0308238029126731,0.141111882843,0.21,0.131,1,"Camkk1"
"Zdhhc20",0.0308419753842059,0.210474537450865,0.667,0.556,1,"Zdhhc20"
"Rasl11b",0.0308525269744689,0.130683410341797,0.148,0.084,1,"Rasl11b"
"Fez1",0.030926814467419,0.0795003332876845,0.864,0.784,1,"Fez1"
"Cdh11",0.0309285620420895,0.111430430959148,0.198,0.119,1,"Cdh11"
"Pik3ca",0.0309785733324083,0.120884291133059,0.333,0.229,1,"Pik3ca"
"Hist1h1e",0.0309795420574065,0.120865897325401,0.173,0.102,1,"Hist1h1e"
"Fam63b",0.0310566251400773,0.138617238272082,0.37,0.267,1,"Fam63b"
"Tpbg",0.0310681607673533,0.0397685296600507,0.198,0.115,1,"Tpbg"
"Wscd1",0.031069886071556,-0.288431836746033,0.235,0.333,1,"Wscd1"
"Tex9",0.0310843511793746,0.104512807265086,0.198,0.12,1,"Tex9"
"Slc1a1",0.0311395276142235,0.0803215649892836,0.309,0.205,1,"Slc1a1"
"Mical2",0.0312942377868115,0.111765775076072,0.148,0.083,1,"Mical2"
"Nucb1",0.0313066912581961,0.149947084696307,0.358,0.259,1,"Nucb1"
"Stk32a",0.0313092661729881,0.298916958849101,0.16,0.096,1,"Stk32a"
"Slc52a2",0.0313339787219215,0.106424712548967,0.148,0.083,1,"Slc52a2"
"Ttyh1",0.0314261378798189,0.0919419842183669,0.444,0.323,1,"Ttyh1"
"Ktn1",0.0314261673747191,0.229191208018145,0.765,0.716,1,"Ktn1"
"Aff3",0.0316298959780071,0.115616594532097,0.136,0.074,1,"Aff3"
"Lmtk3",0.0316777368442565,0.123693366952593,0.235,0.151,1,"Lmtk3"
"Med24",0.0316892738382319,0.151973481173969,0.21,0.132,1,"Med24"
"Cstb",0.0318209297407605,0.122306315086795,0.642,0.523,1,"Cstb"
"Iqsec2",0.0318926573440042,0.0750120294743482,0.136,0.073,1,"Iqsec2"
"Ubfd1",0.0320089234179321,0.114646807482659,0.358,0.251,1,"Ubfd1"
"Hadh",0.0320250904217107,-0.13730600610694,0.074,0.163,1,"Hadh"
"Zfp707",0.0320409557599143,0.075483561485195,0.136,0.073,1,"Zfp707"
"Ncbp1",0.0320953810621259,0.106661783462473,0.235,0.149,1,"Ncbp1"
"Rnf19b",0.0321018565900563,0.0765341154257615,0.148,0.082,1,"Rnf19b"
"Gng12",0.0321394738906732,-0.197945869134722,0.099,0.192,1,"Gng12"
"Ppp1r12b",0.032272865995676,0.131996794965571,0.259,0.169,1,"Ppp1r12b"
"Vps36",0.0322767946919182,0.165411197747753,0.296,0.208,1,"Vps36"
"Zfp106",0.0323387711938105,0.161552737762739,0.506,0.404,1,"Zfp106"
"Rnf13",0.032363969561757,-0.43441920012665,0.531,0.586,1,"Rnf13"
"Mettl18",0.0324384520472332,0.0685964318511939,0.111,0.056,1,"Mettl18"
"Tnfaip1",0.0324892640646109,0.17175137478864,0.222,0.142,1,"Tnfaip1"
"Car2",0.0325281423208361,-0.641131411524093,0.469,0.544,1,"Car2"
"Rab8b",0.0325644370346658,0.0561092920460237,0.259,0.163,1,"Rab8b"
"Panx2",0.0325989015326028,0.0708634503097915,0.123,0.064,1,"Panx2"
"Atp11a",0.0325991157971562,0.118243415905438,0.21,0.131,1,"Atp11a"
"Nin",0.0326266455433349,0.131577556945407,0.136,0.075,1,"Nin"
"Mast4",0.0326365864573719,0.280435742643059,0.519,0.409,1,"Mast4"
"Cnot10",0.032670947295086,0.153826379908976,0.296,0.206,1,"Cnot10"
"Poldip3",0.0327516357701152,0.138840308451644,0.284,0.192,1,"Poldip3"
"Kcnf1",0.0328034854158076,0.0926796822513214,0.16,0.092,1,"Kcnf1"
"Anapc1",0.0328608183375751,0.15091958228568,0.284,0.19,1,"Anapc1"
"Arpin",0.0329854244355507,0.0696872836285494,0.111,0.056,1,"Arpin"
"Ctdnep1",0.0329905639064677,0.162772437906303,0.247,0.165,1,"Ctdnep1"
"Tcf4",0.032998171752015,-0.102419714730208,0.309,0.438,1,"Tcf4"
"Ebp",0.0330191268281566,0.10799472115759,0.333,0.23,1,"Ebp"
"Csrp2",0.0330622325979819,0.130682116987953,0.136,0.074,1,"Csrp2"
"Armcx6",0.0330668779595702,0.168301912398679,0.148,0.084,1,"Armcx6"
"Zfp2",0.0331129998524334,0.106783854967684,0.222,0.14,1,"Zfp2"
"Rdh13",0.0331276888238443,0.10150295189953,0.136,0.074,1,"Rdh13"
"Zfp799",0.0331348310181623,0.120787483662892,0.16,0.093,1,"Zfp799"
"Efr3a",0.0331422350453334,0.179710034078959,0.407,0.312,1,"Efr3a"
"Cpsf3l",0.0332187619401917,0.132307201725585,0.235,0.153,1,"Cpsf3l"
"Ctsl",0.0332795520594782,0.294481535677252,0.654,0.579,1,"Ctsl"
"Lrba",0.033399649089423,0.10583714219692,0.16,0.093,1,"Lrba"
"Sgcb",0.033464626300632,0.164697813321008,0.37,0.27,1,"Sgcb"
"Acsl6",0.0335077911858897,0.110460225784124,0.321,0.219,1,"Acsl6"
"Pdcl",0.0336398541763868,0.160112768869481,0.198,0.125,1,"Pdcl"
"Trnt1",0.0336496801109229,0.159630739014779,0.444,0.331,1,"Trnt1"
"Zc3h18",0.0336816679773983,0.141247622010177,0.247,0.164,1,"Zc3h18"
"BC030499",0.0336848598593249,0.0864561520625693,0.148,0.082,1,"BC030499"
"Foxo3",0.0336868097436898,0.0767887985570966,0.148,0.082,1,"Foxo3"
"2610001J05Rik",0.0337611768494139,0.180287647128637,0.531,0.423,1,"2610001J05Rik"
"Nelfe",0.0337809577742034,0.123450252010128,0.296,0.202,1,"Nelfe"
"Yipf3",0.0338380267724645,0.191069395993401,0.42,0.312,1,"Yipf3"
"Med1",0.0338765359891236,0.113322376151287,0.272,0.18,1,"Med1"
"Atp13a2",0.0338835324180471,0.160717509726817,0.321,0.233,1,"Atp13a2"
"Irf2bp2",0.0339325594495862,0.148602704687696,0.259,0.174,1,"Irf2bp2"
"Pus10",0.0339376971185567,0.0692072072261408,0.111,0.056,1,"Pus10"
"Tmf1",0.0339699825270326,0.17908008671997,0.469,0.359,1,"Tmf1"
"Kcnk3",0.0339940626721689,0.0859074750749441,0.148,0.083,1,"Kcnk3"
"Cry1",0.0340412545219126,0.18355897845039,0.284,0.201,1,"Cry1"
"Ccdc66",0.0340459011552197,0.117539395380164,0.185,0.112,1,"Ccdc66"
"Arid1b",0.0340786988434132,0.119329979677465,0.21,0.132,1,"Arid1b"
"E130309D02Rik",0.0341823284829495,0.12094813028489,0.185,0.113,1,"E130309D02Rik"
"Adgrb1",0.0341828542491821,0.2080453644636,0.358,0.264,1,"Adgrb1"
"Stra13",0.0342246091684363,0.159165997468041,0.358,0.268,1,"Stra13"
"2300009A05Rik",0.0342795875155479,0.199005358938851,0.37,0.281,1,"2300009A05Rik"
"Scai",0.0343055010548601,0.14784258072019,0.309,0.216,1,"Scai"
"Gm6793",0.0343182691758108,0.146271624311603,0.136,0.076,1,"Gm6793"
"Nelfcd",0.0343468059672041,0.196243887359867,0.284,0.197,1,"Nelfcd"
"Gm21092",0.0343629266422886,0.255079861597222,0.568,0.48,1,"Gm21092"
"Arhgap24",0.0343728815708458,0.0862099021087944,0.173,0.101,1,"Arhgap24"
"Hiat1",0.0343738288111434,0.18803907872491,0.481,0.378,1,"Hiat1"
"Tmem125",0.034436397506337,-0.137131056688379,0.062,0.148,1,"Tmem125"
"Pdyn",0.0344540138959028,0.121199557262092,0.16,0.091,1,"Pdyn"
"Mcrs1",0.0344728510688703,0.191836095863634,0.383,0.288,1,"Mcrs1"
"Myrf",0.0344907024876275,-0.175177251234198,0.049,0.126,1,"Myrf"
"Pbrm1",0.0345059438563221,0.213651915000036,0.519,0.435,1,"Pbrm1"
"Kansl1l",0.0345188023271055,0.147127792645954,0.148,0.086,1,"Kansl1l"
"Fgfr1op",0.0346354578668977,0.102035170498694,0.198,0.121,1,"Fgfr1op"
"Zfp938",0.0347286873723209,0.0993538075249712,0.333,0.228,1,"Zfp938"
"Sppl2b",0.0347407870042189,0.117833953466405,0.198,0.122,1,"Sppl2b"
"Plekhb1",0.0347643670760405,-0.36004867451426,0.284,0.38,1,"Plekhb1"
"1110065P20Rik",0.0347649502842566,0.159439503164502,0.556,0.445,1,"1110065P20Rik"
"Ier2",0.0347670185400805,-0.218250561748605,0.037,0.11,1,"Ier2"
"Jade1",0.0347749050660056,0.127359576974195,0.272,0.183,1,"Jade1"
"Cdk8",0.034816699257711,0.117091857500132,0.222,0.142,1,"Cdk8"
"Gm10053",0.0349156210956825,0.186530544981681,0.296,0.205,1,"Gm10053"
"Mthfsd",0.0350286300612204,0.131963297963399,0.222,0.142,1,"Mthfsd"
"Ccng1",0.0350736614024675,0.0826460376400045,0.222,0.138,1,"Ccng1"
"Rcan2",0.0350863295292214,0.203487637902509,0.642,0.515,1,"Rcan2"
"Trub1",0.0351169674526796,0.102980185309715,0.259,0.167,1,"Trub1"
"Gars",0.0351759790473221,0.25373393000297,0.481,0.382,1,"Gars"
"Aptx",0.0352082639019525,0.13965169872424,0.247,0.161,1,"Aptx"
"Rasd1",0.0352199217376432,0.304647208290498,0.16,0.094,1,"Rasd1"
"Cdk14",0.0352204061292288,0.280250528095496,0.321,0.23,1,"Cdk14"
"Ppp1r21",0.0352424318867822,0.108637490177306,0.346,0.241,1,"Ppp1r21"
"Eftud1",0.0353710266103065,0.119151941241174,0.16,0.094,1,"Eftud1"
"Kars",0.035487988793662,0.139170307456526,0.346,0.25,1,"Kars"
"Ttc9",0.0354887958217798,-0.118966435340419,0.037,0.11,1,"Ttc9"
"Fam35a",0.0355411676522033,0.0668092185736281,0.111,0.057,1,"Fam35a"
"Psmg2",0.0355647829007727,0.145151722132939,0.296,0.208,1,"Psmg2"
"Brd9",0.0357467360927395,0.205210362628017,0.37,0.278,1,"Brd9"
"Nomo1",0.0358194291989339,0.20892523671006,0.259,0.18,1,"Nomo1"
"Aamdc",0.035831317035991,0.161616665281562,0.444,0.345,1,"Aamdc"
"Gjc2",0.0358447762216561,-0.273632902549322,0.099,0.193,1,"Gjc2"
"Ippk",0.0358534142247236,0.0895469059896717,0.148,0.084,1,"Ippk"
"Gtf2i",0.0358881759908703,0.197983120525466,0.481,0.387,1,"Gtf2i"
"Fam53b",0.0359567036620049,-0.17154264367511,0.062,0.141,1,"Fam53b"
"Trmt61a",0.0359689064676431,0.0901402414045283,0.148,0.084,1,"Trmt61a"
"Galnt6",0.0359821425090115,-0.157759524777501,0.049,0.127,1,"Galnt6"
"Mettl2",0.0360287461426357,0.106877116317082,0.185,0.112,1,"Mettl2"
"Lrrfip1",0.0360636460143058,0.170701598299439,0.333,0.239,1,"Lrrfip1"
"Klf7",0.0364400849638333,0.322879886434136,0.432,0.359,1,"Klf7"
"Vipas39",0.0365007773169649,0.106546835124136,0.198,0.122,1,"Vipas39"
"Rimklb",0.0365159600426714,0.0994739436689357,0.284,0.187,1,"Rimklb"
"Htra1",0.0366790533462784,-0.136829068210482,0.099,0.197,1,"Htra1"
"Acsl1",0.0367415240133685,0.172877694509848,0.272,0.191,1,"Acsl1"
"6030458C11Rik",0.0368117252472505,0.0935115184325178,0.173,0.102,1,"6030458C11Rik"
"Rtca",0.0368214598540492,0.194300153817125,0.284,0.207,1,"Rtca"
"Nsun5",0.0369678498620722,0.0721602160738333,0.123,0.066,1,"Nsun5"
"Hgh1",0.0370501252670703,0.0679859149429975,0.111,0.057,1,"Hgh1"
"Eif3d",0.0371538917946763,0.163797283129837,0.506,0.389,1,"Eif3d"
"Arf2",0.0371825216890358,0.142359733847363,0.321,0.225,1,"Arf2"
"Rasgef1b",0.0372418213818477,0.10063333306451,0.185,0.112,1,"Rasgef1b"
"E130308A19Rik",0.037339384401059,0.103104927293292,0.173,0.102,1,"E130308A19Rik"
"Atp13a3",0.0373604815770626,0.0893790878638439,0.247,0.159,1,"Atp13a3"
"Gclm",0.0374201193221547,0.24445647181345,0.494,0.42,1,"Gclm"
"Elovl7",0.0374745882123186,-0.171030784343686,0.086,0.176,1,"Elovl7"
"Kdm5a",0.0374776324921648,0.229334782813441,0.383,0.294,1,"Kdm5a"
"Pantr1",0.0374819181129961,0.217059591765806,0.309,0.214,1,"Pantr1"
"Stt3b",0.0375150766380792,0.175630750227324,0.272,0.191,1,"Stt3b"
"3110040N11Rik",0.0375550888855321,0.161660973144753,0.21,0.135,1,"3110040N11Rik"
"Pcyox1",0.0377896649204167,0.172880206320799,0.346,0.252,1,"Pcyox1"
"Gtf2e2",0.0377933485916708,0.10808280963356,0.284,0.191,1,"Gtf2e2"
"Sez6l",0.0377938492020263,0.108424382580193,0.37,0.259,1,"Sez6l"
"Ankrd54",0.0378267480277733,0.12600206816803,0.222,0.144,1,"Ankrd54"
"Spin1",0.0378933542204141,0.23083928399862,0.444,0.342,1,"Spin1"
"D17Wsu92e",0.0379173120286348,0.111783394670108,0.309,0.212,1,"D17Wsu92e"
"Snrnp48",0.0380468154190465,0.148455260035582,0.284,0.199,1,"Snrnp48"
"Fosb",0.0380977826297556,0.503897822125092,0.296,0.218,1,"Fosb"
"Mink1",0.0381807253126587,0.122267832412312,0.309,0.213,1,"Mink1"
"Dnajc13",0.0382301358701072,0.104630340298469,0.222,0.141,1,"Dnajc13"
"Nup107",0.0383218515344202,0.0826636379157262,0.111,0.058,1,"Nup107"
"Dnajb11",0.0383464772235055,0.164604954445468,0.481,0.381,1,"Dnajb11"
"Rexo4",0.0383678410404144,0.16821431230319,0.247,0.169,1,"Rexo4"
"Acox1",0.0384534124052036,0.131920774923366,0.37,0.265,1,"Acox1"
"Brf2",0.0384822610693683,0.0669834834134463,0.111,0.057,1,"Brf2"
"Zmat1",0.0384989878201773,0.108197556506419,0.358,0.254,1,"Zmat1"
"Capn7",0.0385481656459792,0.0895049455950372,0.259,0.169,1,"Capn7"
"Eefsec",0.038657715698931,0.115013712070958,0.247,0.163,1,"Eefsec"
"Srgap2",0.0386614807871035,0.104890338524103,0.259,0.171,1,"Srgap2"
"Wls",0.0386863071791042,-0.156366108884285,0.086,0.176,1,"Wls"
"Lonp1",0.0387145657305308,0.143637159096439,0.309,0.212,1,"Lonp1"
"Kansl2",0.0387237840450999,0.184255160283945,0.346,0.256,1,"Kansl2"
"Ankrd24",0.0387313391961007,0.097200478533107,0.296,0.2,1,"Ankrd24"
"Eif2s1",0.0387428232545444,0.24774090851465,0.383,0.306,1,"Eif2s1"
"Tet2",0.038749671956243,0.0903946027300183,0.259,0.169,1,"Tet2"
"Cryab",0.03875263214777,-0.843547931024684,0.543,0.605,1,"Cryab"
"Zfpl1",0.0388927337076473,0.0970521827997297,0.333,0.23,1,"Zfpl1"
"Coro1b",0.0388930438525197,0.116202742714288,0.296,0.202,1,"Coro1b"
"Zdhhc5",0.0389856434535709,0.11719702181966,0.136,0.076,1,"Zdhhc5"
"Rabgef1",0.0390469268559053,0.180732772511106,0.235,0.161,1,"Rabgef1"
"Sept4",0.0390473051011475,-1.01017995214179,0.531,0.56,1,"Sept4"
"Acyp1",0.0390541519753436,0.15820747966476,0.333,0.245,1,"Acyp1"
"Rgs19",0.0390850842230118,0.109660217423098,0.21,0.133,1,"Rgs19"
"Smap1",0.0390929700243361,0.208265011255923,0.494,0.394,1,"Smap1"
"Ndufaf6",0.0391158185131428,0.15907124909128,0.21,0.137,1,"Ndufaf6"
"Nova2",0.0391325500129538,0.0759520875290272,0.173,0.102,1,"Nova2"
"Rora",0.0391469162849855,0.0423819837548071,0.358,0.248,1,"Rora"
"Gbf1",0.0391964792397836,0.217177624114409,0.309,0.233,1,"Gbf1"
"Marc2",0.0392115026190776,0.138997175325993,0.432,0.322,1,"Marc2"
"Nudt16l1",0.0392221924583932,0.170599456981765,0.42,0.324,1,"Nudt16l1"
"Xrcc5",0.0392513635710881,0.129661729037197,0.185,0.114,1,"Xrcc5"
"Iqsec1",0.0393370500190792,0.132163815828394,0.333,0.234,1,"Iqsec1"
"Epc2",0.0393756573879406,0.141818228876089,0.259,0.175,1,"Epc2"
"Pknox2",0.0394069005435532,0.0820974567026948,0.111,0.058,1,"Pknox2"
"Mark1",0.0396014192534245,0.131471417704627,0.173,0.105,1,"Mark1"
"Dram2",0.0397610943699315,0.134980652103238,0.395,0.289,1,"Dram2"
"Nol11",0.0397700849084744,0.103517179508187,0.296,0.202,1,"Nol11"
"Tekt5",0.0397836622373277,0.0724629625423423,0.111,0.057,1,"Tekt5"
"Stx1a",0.0399023262256234,0.163393369204502,0.235,0.156,1,"Stx1a"
"Cab39l",0.0400394032196525,0.124988055634202,0.235,0.153,1,"Cab39l"
"Zfp219",0.0401376801531696,0.0728039190301088,0.148,0.084,1,"Zfp219"
"Mospd1",0.0401684461393975,0.133465624967413,0.235,0.154,1,"Mospd1"
"Agap1",0.0401777716327903,0.143055616446502,0.383,0.28,1,"Agap1"
"Glce",0.0401988837408189,0.139400404411138,0.173,0.107,1,"Glce"
"Vhl",0.0402293303492929,0.118240197672871,0.198,0.124,1,"Vhl"
"D17H6S53E",0.0402375785881118,0.0627634837528278,0.111,0.057,1,"D17H6S53E"
"D2Wsu81e",0.0402709380392077,0.159787938147693,0.259,0.179,1,"D2Wsu81e"
"Prune",0.0403406847342981,0.100221770972675,0.136,0.076,1,"Prune"
"Bnip1",0.0404110849837306,0.154386418750815,0.185,0.118,1,"Bnip1"
"S100a10",0.0404306623099365,0.131492127187224,0.198,0.12,1,"S100a10"
"Tmem165",0.0404775939762757,0.11860188786496,0.309,0.216,1,"Tmem165"
"Zfp445",0.040609018116878,0.0727422601848789,0.136,0.075,1,"Zfp445"
"Smox",0.0406208356340998,-0.168993159737856,0.086,0.171,1,"Smox"
"P4ha1",0.040718782387894,0.122380249105346,0.309,0.217,1,"P4ha1"
"Prkcdbp",0.0408286147996239,-0.096512389135705,0.185,0.283,1,"Prkcdbp"
"Cebpb",0.0410607824045949,-0.0812743030064747,0.198,0.121,1,"Cebpb"
"Fance",0.0411442447477577,0.131956926177251,0.185,0.116,1,"Fance"
"Snip1",0.0412417855796886,0.0726994686547956,0.136,0.075,1,"Snip1"
"Vprbp",0.0412544933572273,0.0783692632440387,0.235,0.149,1,"Vprbp"
"Plxnb2",0.0412830142988357,0.0744987182053143,0.16,0.093,1,"Plxnb2"
"Kbtbd4",0.0413330721968309,0.124394031612499,0.21,0.135,1,"Kbtbd4"
"Ube2d1",0.0413543975075735,0.177988219053811,0.568,0.452,1,"Ube2d1"
"Wdr77",0.041400889314372,0.169963496218809,0.284,0.198,1,"Wdr77"
"Napepld",0.0415376821814276,0.0824027693021519,0.123,0.067,1,"Napepld"
"Exosc5",0.0416000528027769,0.0895662044337279,0.235,0.151,1,"Exosc5"
"Hook2",0.0417199983500286,0.0828336303258083,0.123,0.067,1,"Hook2"
"Mus81",0.0417731919368167,0.145639676101722,0.173,0.107,1,"Mus81"
"Slc8a1",0.0418038096186997,0.117867597631683,0.173,0.104,1,"Slc8a1"
"Kat2a",0.0418519875845151,0.117136082375552,0.284,0.195,1,"Kat2a"
"Ech1",0.041857324282075,0.219143608677903,0.469,0.381,1,"Ech1"
"Opalin",0.0418825237074504,-0.7803937624137,0.284,0.363,1,"Opalin"
"Lrtm2",0.0420183018336099,0.126144056303646,0.185,0.115,1,"Lrtm2"
"Pycard",0.0421122384467616,0.088467497442068,0.123,0.067,1,"Pycard"
"2810006K23Rik",0.0421144399975726,0.100726989799879,0.16,0.095,1,"2810006K23Rik"
"Ypel1",0.0421166697765525,0.0656770099111382,0.111,0.058,1,"Ypel1"
"Siah2",0.0421874723407043,0.241184562085135,0.173,0.11,1,"Siah2"
"S1pr5",0.0422512605368679,-0.153920605757186,0.086,0.176,1,"S1pr5"
"Ugcg",0.0422833248413406,0.108271350393756,0.272,0.183,1,"Ugcg"
"Flrt1",0.0422902797519934,0.0954171569297147,0.123,0.068,1,"Flrt1"
"Arrdc4",0.0423393240014261,0.0799653839607113,0.111,0.058,1,"Arrdc4"
"Depdc5",0.042372363144348,0.130386400517577,0.148,0.087,1,"Depdc5"
"Zfp60",0.0424679789250639,0.135150418361156,0.222,0.147,1,"Zfp60"
"Rrp9",0.0424953436573566,0.0786475454574474,0.222,0.14,1,"Rrp9"
"Rbm22",0.0425582341389321,0.15837277289197,0.407,0.309,1,"Rbm22"
"1700007K13Rik",0.0426546997528528,0.0878410446087686,0.111,0.059,1,"1700007K13Rik"
"Acbd4",0.0426602450411755,0.110420214828262,0.21,0.134,1,"Acbd4"
"Ankrd39",0.0427086173933633,0.112085529833816,0.222,0.144,1,"Ankrd39"
"Dpp7",0.0427738499145712,0.130432521400079,0.16,0.097,1,"Dpp7"
"Slc35c2",0.042782428436037,0.158264562663457,0.235,0.159,1,"Slc35c2"
"Arnt2",0.0428539294537877,0.152037447299872,0.296,0.209,1,"Arnt2"
"Psme2b",0.0429529120954152,0.0742562205165515,0.198,0.121,1,"Psme2b"
"Slc25a36",0.0430035971278719,0.171776274667626,0.407,0.32,1,"Slc25a36"
"Slc30a6",0.0431643995869113,0.102950481233474,0.148,0.086,1,"Slc30a6"
"AK010878",0.0431862532826357,0.145282613796959,0.259,0.178,1,"AK010878"
"Dcaf4",0.0431879583838978,0.0899838008704447,0.185,0.113,1,"Dcaf4"
"Ralgapb",0.0432455324388883,0.138479884528856,0.235,0.156,1,"Ralgapb"
"Kcnq5",0.0432474951394124,0.0876414075004253,0.136,0.076,1,"Kcnq5"
"Rnf219",0.0432609026827655,0.112053077916847,0.185,0.115,1,"Rnf219"
"Rybp",0.0434048483871584,0.123457734072673,0.284,0.195,1,"Rybp"
"Tefm",0.0437275103486398,0.0978273159667257,0.123,0.068,1,"Tefm"
"Dhx32",0.0438497040286119,0.131199263558471,0.235,0.155,1,"Dhx32"
"Pias2",0.043894057907533,0.106206897942848,0.321,0.225,1,"Pias2"
"Topbp1",0.0439631847612713,0.0952979697967877,0.111,0.059,1,"Topbp1"
"Rbm4",0.0440149536874718,0.0839975982395391,0.123,0.068,1,"Rbm4"
"Lypla1",0.0440456898333641,0.110227100625519,0.247,0.164,1,"Lypla1"
"Tnfrsf21",0.0441407906163313,0.143997710935878,0.358,0.263,1,"Tnfrsf21"
"Ppox",0.0441998670261259,0.0910659749908175,0.16,0.095,1,"Ppox"
"Htra2",0.0442203079538133,0.159644980281904,0.321,0.236,1,"Htra2"
"Mmgt1",0.0442689324471092,0.115478300550749,0.148,0.087,1,"Mmgt1"
"Phlpp2",0.0442852419231213,0.0929118212852697,0.247,0.16,1,"Phlpp2"
"Ppm1l",0.0443458136053278,0.247858061460982,0.333,0.252,1,"Ppm1l"
"Slc38a10",0.0443641036733108,0.157199812059885,0.296,0.211,1,"Slc38a10"
"Tmem230",0.0444680350922104,0.122843950239957,0.358,0.259,1,"Tmem230"
"Cnot3",0.0445678621361014,0.175325507203885,0.296,0.215,1,"Cnot3"
"Rpgrip1",0.0446118786780788,0.176503148285108,0.284,0.201,1,"Rpgrip1"
"Pim3",0.0446735756507718,0.269868957417988,0.383,0.301,1,"Pim3"
"Amfr",0.0448302006496842,0.150854813377685,0.469,0.363,1,"Amfr"
"Elac2",0.0448902707644196,0.116915247921424,0.148,0.087,1,"Elac2"
"Gal3st1",0.0449448838051557,-0.193910997221894,0.074,0.152,1,"Gal3st1"
"Aldh7a1",0.0450679256347397,0.121789347834444,0.259,0.177,1,"Aldh7a1"
"Wdr20",0.045121251758695,0.101949453629135,0.185,0.115,1,"Wdr20"
"Usp20",0.0451279728585636,0.11401478131061,0.272,0.185,1,"Usp20"
"Csrp1",0.0452024351258064,-0.784301360683887,0.358,0.419,1,"Csrp1"
"Cep83os",0.0452299244064384,0.114298181486012,0.16,0.097,1,"Cep83os"
"Nek4",0.0452428636137593,0.156250613409266,0.136,0.079,1,"Nek4"
"AW554918",0.0452459740558434,0.0714163125895772,0.136,0.076,1,"AW554918"
"Mau2",0.0452501690839186,0.100469705667356,0.259,0.173,1,"Mau2"
"Kcnj3",0.0454107513578214,0.119062985306827,0.16,0.097,1,"Kcnj3"
"Lta4h",0.04547257278893,0.162738072728968,0.21,0.14,1,"Lta4h"
"Haus3",0.0455108702138187,0.0701816054223176,0.148,0.085,1,"Haus3"
"Fam84a",0.0455761182759841,0.147064544912049,0.222,0.146,1,"Fam84a"
"Tmem8b",0.0456677022040228,0.0719574905151788,0.148,0.085,1,"Tmem8b"
"Hyou1",0.0457042603427953,0.113087288799966,0.16,0.097,1,"Hyou1"
"Cbr4",0.0460019803767995,0.0837676042107729,0.136,0.077,1,"Cbr4"
"Sepp1",0.0460202452549769,-0.730485955846602,0.247,0.331,1,"Sepp1"
